Unnamed: 0,route_id,stop_id,stop_name,route_start_name,route_end_name
2326,26,5,GEMINI P.H,BROADWAY,IYYAPPANTHANGAL
2327,26,6,VETERINARY HOSPITAL,BROADWAY,IYYAPPANTHANGAL
2328,26,7,TRUSTPURAM,BROADWAY,IYYAPPANTHANGAL
2329,26,8,VADAPALANI,BROADWAY,IYYAPPANTHANGAL
2330,26,9,VIRUGAMBAKKAM,BROADWAY,IYYAPPANTHANGAL
2331,26,10,VALASARAVAKKAM,BROADWAY,IYYAPPANTHANGAL
2332,26,11,PORUR,BROADWAY,IYYAPPANTHANGAL
2333,26,12,IYYAPPANTHANGAL,BROADWAY,IYYAPPANTHANGAL
2334,266,1,AVADI,AVADI,TAMBARAM
2335,266,2,AVADI MOSQUE,AVADI,TAMBARAM
2336,266,3,GOVARDANAGIRI,AVADI,TAMBARAM
2337,266,4,MELPAKKAM,AVADI,TAMBARAM
2338,266,5,SENNEERKUPPAM,AVADI,TAMBARAM
2339,266,6,KARAYANCAHVADI,AVADI,TAMBARAM
2340,266,7,KUMUNANCHAVADI,AVADI,TAMBARAM
2341,266,8,MANGADU,AVADI,TAMBARAM
2342,266,9,SIKKARAYAPURAM,AVADI,TAMBARAM
2343,266,10,KOLLAICHERI,AVADI,TAMBARAM
2344,266,11,KUNDRATHUR B.S.,AVADI,TAMBARAM
2345,266,12,ANDARKUPPAM,AVADI,TAMBARAM
2346,266,13,ANAKAPUTHUR,AVADI,TAMBARAM
2347,266,14,PAMMAL,AVADI,TAMBARAM
2348,266,15,PALLAVARAM,AVADI,TAMBARAM
2349,266,16,CHROMEPET,AVADI,TAMBARAM
2350,266,17,T.B.SANATORIUM,AVADI,TAMBARAM
2351,266,18,TAMBARAM,AVADI,TAMBARAM
2352,26B,1,BROADWAY,BROADWAY,MANGADU
2353,26B,2,M.G.R.CENTRAL,BROADWAY,MANGADU
2354,26B,3,P.OR & SONS,BROADWAY,MANGADU
2355,26B,4,T.V.S,BROADWAY,MANGADU
2356,26B,5,GEMINI P.H,BROADWAY,MANGADU
2357,26B,6,VETERINARY HOSPITAL,BROADWAY,MANGADU
2358,26B,7,TRUSTPURAM,BROADWAY,MANGADU
2359,26B,8,VADAPALANI,BROADWAY,MANGADU
2360,26B,9,VIRUGAMBAKKAM,BROADWAY,MANGADU
2361,26B,10,VALASARAVAKKAM,BROADWAY,MANGADU
2362,26B,11,PORUR,BROADWAY,MANGADU
2363,26B,12,MOULIVAKKAM,BROADWAY,MANGADU
2364,26B,13,BHARANIPUTHUR,BROADWAY,MANGADU
2365,26B,14,MANGADU,BROADWAY,MANGADU
2366,26J,1,BROADWAY,BROADWAY,SALIGRAMAM
2367,26J,2,M.G.R.CENTRAL,BROADWAY,SALIGRAMAM
2368,26J,3,P.OR & SONS,BROADWAY,SALIGRAMAM
2369,26J,4,T.V.S,BROADWAY,SALIGRAMAM
2370,26J,5,GEMINI P.H,BROADWAY,SALIGRAMAM
2371,26J,6,VETERINARY HOSPITAL,BROADWAY,SALIGRAMAM
2372,26J,7,TRUSTPURAM,BROADWAY,SALIGRAMAM
2373,26J,8,VADAPALANI,BROADWAY,SALIGRAMAM
2374,26J,9,SALIGRAMAM,BROADWAY,SALIGRAMAM
2375,26M,1,BROADWAY,BROADWAY,MUGALIVAKKAM
2376,26M,2,M.G.R.CENTRAL,BROADWAY,MUGALIVAKKAM
2377,26M,3,P.OR & SONS,BROADWAY,MUGALIVAKKAM
2378,26M,4,T.V.S,BROADWAY,MUGALIVAKKAM
2379,26M,5,GEMINI P.H,BROADWAY,MUGALIVAKKAM
2380,26M,6,VETERINARY HOSPITAL,BROADWAY,MUGALIVAKKAM
2381,26M,7,TRUSTPURAM,BROADWAY,MUGALIVAKKAM
2382,26M,8,VADAPALANI,BROADWAY,MUGALIVAKKAM
2383,26M,9,VIRUGAMBAKKAM,BROADWAY,MUGALIVAKKAM
2384,26M,10,VALASARAVAKKAM,BROADWAY,MUGALIVAKKAM
2385,26M,11,PORUR,BROADWAY,MUGALIVAKKAM
2386,26M,12,MUGALIVAKKAM RD. JN.,BROADWAY,MUGALIVAKKAM
2387,26M,13,MUGALIVAKKAM,BROADWAY,MUGALIVAKKAM
2388,26R,1,BROADWAY,BROADWAY,MUGALIVAKKAM
2389,26R,2,M.G.R.CENTRAL,BROADWAY,MUGALIVAKKAM
2390,26R,3,P.OR & SONS,BROADWAY,MUGALIVAKKAM
2391,26R,4,T.V.S,BROADWAY,MUGALIVAKKAM
2392,26R,5,GEMINI P.H,BROADWAY,MUGALIVAKKAM
2393,26R,6,VETERINARY HOSPITAL,BROADWAY,MUGALIVAKKAM
2394,26R,7,TRUSTPURAM,BROADWAY,MUGALIVAKKAM
2395,26R,8,VADAPALANI,BROADWAY,MUGALIVAKKAM
2396,26R,9,VIRUGAMBAKKAM,BROADWAY,MUGALIVAKKAM
2397,26R,10,ALWAR THIRUNAGAR,BROADWAY,MUGALIVAKKAM
2398,26R,11,ANGALAMMAN KOIL,BROADWAY,MUGALIVAKKAM
2399,26R,12,RAMAPURAM,BROADWAY,MUGALIVAKKAM
2400,26R,13,MUGALIVAKKAM RD. JN.,BROADWAY,MUGALIVAKKAM
2401,26R,14,MUGALIVAKKAM,BROADWAY,MUGALIVAKKAM
2402,27B,1,M.G.R.KOYAMBEDU,M.G.R.KOYAMBEDU,ANNA SQUARE
2403,27B,2,ARUMBAKKAM,M.G.R.KOYAMBEDU,ANNA SQUARE
2404,27B,3,NADUVANKARAI,M.G.R.KOYAMBEDU,ANNA SQUARE
2405,27B,4,AMINJIKARAI,M.G.R.KOYAMBEDU,ANNA SQUARE
2406,27B,5,TAYLORS ROAD,M.G.R.KOYAMBEDU,ANNA SQUARE
2407,27B,6,T.B.INSTITUTE,M.G.R.KOYAMBEDU,ANNA SQUARE
2408,27B,7,EGMORE,M.G.R.KOYAMBEDU,ANNA SQUARE
2409,27B,8,PERIYAR BRIDGE,M.G.R.KOYAMBEDU,ANNA SQUARE
2410,27B,9,TRIPLICANE,M.G.R.KOYAMBEDU,ANNA SQUARE
2411,27B,10,ANNA SQUARE,M.G.R.KOYAMBEDU,ANNA SQUARE
2412,27D,1,FORESHORE ESTATE,FORESHORE ESTATE,VILLIVAKKAM
2413,27D,2,Q.M.C,FORESHORE ESTATE,VILLIVAKKAM
2414,27D,3,V.M.STREET,FORESHORE ESTATE,VILLIVAKKAM
2415,27D,4,U.S.I.S.,FORESHORE ESTATE,VILLIVAKKAM
2416,27D,5,T.V.S,FORESHORE ESTATE,VILLIVAKKAM
2417,27D,6,ANNA ROAD P.O./DAMS ROAD,FORESHORE ESTATE,VILLIVAKKAM
2418,27D,7,EGMORE,FORESHORE ESTATE,VILLIVAKKAM
2419,27D,8,DHARMAPRAKASH/PETROL BUNK,FORESHORE ESTATE,VILLIVAKKAM
2420,27D,9,KELLEYS,FORESHORE ESTATE,VILLIVAKKAM
2421,27D,10,SAYANI/AYNAVARAM,FORESHORE ESTATE,VILLIVAKKAM
2422,27D,11,KAMABAR ARANGAM,FORESHORE ESTATE,VILLIVAKKAM
2423,27D,12,VILLIVAKKAM,FORESHORE ESTATE,VILLIVAKKAM
2424,28,1,THIRUVOTRIYUR,THIRUVOTRIYUR,EGMORE NORTH R.S.
2425,28,2,THIRUVOTRIYUR TEMPLE,THIRUVOTRIYUR,EGMORE NORTH R.S.
2426,28,3,THANGAL,THIRUVOTRIYUR,EGMORE NORTH R.S.
2427,28,4,TONDAIAYRPET,THIRUVOTRIYUR,EGMORE NORTH R.S.
2428,28,5,THEAGARAYA COLLEGE,THIRUVOTRIYUR,EGMORE NORTH R.S.
2429,28,6,VALLALAR NAGAR,THIRUVOTRIYUR,EGMORE NORTH R.S.
2430,28,7,REGAL,THIRUVOTRIYUR,EGMORE NORTH R.S.
2431,28,8,M.G.R.CENTRAL,THIRUVOTRIYUR,EGMORE NORTH R.S.
2432,28,9,PERIYAR BRIDGE,THIRUVOTRIYUR,EGMORE NORTH R.S.
2433,28,10,EGMORE,THIRUVOTRIYUR,EGMORE NORTH R.S.
2434,28,11,EGMORE NORTH R.S.,THIRUVOTRIYUR,EGMORE NORTH R.S.
2435,28A,1,EGMORE NORTH R.S.,EGMORE NORTH R.S.,MANALI NEW TOWN
2436,28A,2,PERIYAR BRIDGE,EGMORE NORTH R.S.,MANALI NEW TOWN
2437,28A,3,M.G.R.CENTRAL,EGMORE NORTH R.S.,MANALI NEW TOWN
2438,28A,4,REGAL,EGMORE NORTH R.S.,MANALI NEW TOWN
2439,28A,5,VALLALAR NAGAR,EGMORE NORTH R.S.,MANALI NEW TOWN
2440,28A,6,THEAGARAYA COLLEGE,EGMORE NORTH R.S.,MANALI NEW TOWN
2441,28A,7,TONDAIAYRPET,EGMORE NORTH R.S.,MANALI NEW TOWN
2442,28A,8,THANGAL,EGMORE NORTH R.S.,MANALI NEW TOWN
2443,28A,9,THIRUVOTRIYUR TEMPLE,EGMORE NORTH R.S.,MANALI NEW TOWN
2444,28A,10,THIRUVOTRIYUR,EGMORE NORTH R.S.,MANALI NEW TOWN
2445,28A,11,ERNAVOOR GATE,EGMORE NORTH R.S.,MANALI NEW TOWN
2446,28A,12,SATHIYAMOORTHY NAGAR,EGMORE NORTH R.S.,MANALI NEW TOWN
2447,28A,13,"JN.,OF PONNERI RD,&ERANOOR",EGMORE NORTH R.S.,MANALI NEW TOWN
2448,28A,14,ANDARKUPPAM,EGMORE NORTH R.S.,MANALI NEW TOWN
2449,28A,15,ECHANKUZHI,EGMORE NORTH R.S.,MANALI NEW TOWN
2450,28A,16,MANALI NEW TOWN,EGMORE NORTH R.S.,MANALI NEW TOWN
2451,28B,1,ENNORE,ENNORE,EGMORE NORTH R.S.
2452,28B,2,ASHOK LEYLAND,ENNORE,EGMORE NORTH R.S.
2453,28B,3,ERNAVOOR GATE,ENNORE,EGMORE NORTH R.S.
2454,28B,4,THIRUVOTRIYUR,ENNORE,EGMORE NORTH R.S.
2455,28B,5,THRUVOTRIYUR TEMPLE,ENNORE,EGMORE NORTH R.S.
2456,28B,6,THANGAL,ENNORE,EGMORE NORTH R.S.
2457,28B,7,TONDAIAYRPET,ENNORE,EGMORE NORTH R.S.
2458,28B,8,THEAGARAYA COLLEGE,ENNORE,EGMORE NORTH R.S.
2459,28B,9,VALLALAR NAGAR,ENNORE,EGMORE NORTH R.S.
2460,28B,10,REGAL,ENNORE,EGMORE NORTH R.S.
2461,28B,11,M.G.R.CENTRAL,ENNORE,EGMORE NORTH R.S.
2462,28B,12,PERIYAR BRIDGE,ENNORE,EGMORE NORTH R.S.
2463,28B,13,EGMORE NORTH R.S.,ENNORE,EGMORE NORTH R.S.
2464,28C,1,TOLLGATE,TOLLGATE,Q.M.ARTS COLLEGE
2465,28C,2,TONDAIAYRPET,TOLLGATE,Q.M.ARTS COLLEGE
2466,28C,3,THEAGARAYA COLLEGE,TOLLGATE,Q.M.ARTS COLLEGE
2467,28C,4,VALLALAR NAGAR,TOLLGATE,Q.M.ARTS COLLEGE
2468,28C,5,REGAL,TOLLGATE,Q.M.ARTS COLLEGE
2469,28C,6,M.G.R.CENTRAL,TOLLGATE,Q.M.ARTS COLLEGE
2470,28C,7,P.OR & SONS,TOLLGATE,Q.M.ARTS COLLEGE
2471,28C,8,Q.M.ARTS COLLEGE,TOLLGATE,Q.M.ARTS COLLEGE
2472,29A,1,PERAMBUR,PERAMBUR,ANNA SQUARE
2473,29A,2,JAMALAYA,PERAMBUR,ANNA SQUARE
2474,29A,3,DASAMAHAN,PERAMBUR,ANNA SQUARE
2475,29A,4,DOVETON,PERAMBUR,ANNA SQUARE
2476,29A,5,DHARMAPRAKASH/PETROL BUNK,PERAMBUR,ANNA SQUARE
2477,29A,6,EGMORE,PERAMBUR,ANNA SQUARE
2478,29A,7,ANNA POORNA HOTEL/DAMS RD,PERAMBUR,ANNA SQUARE
2479,29A,8,TRIPLICANE,PERAMBUR,ANNA SQUARE
2480,29A,9,ANNA SQUARE,PERAMBUR,ANNA SQUARE
2481,29AET,1,PERIYAR NAGAR,PERIYAR NAGAR,ANNA SQUARE
2482,29AET,2,AGARAM,PERIYAR NAGAR,ANNA SQUARE
2483,29AET,3,VEENUS,PERIYAR NAGAR,ANNA SQUARE
2484,29AET,4,JAMALAYA,PERIYAR NAGAR,ANNA SQUARE
2485,29AET,5,DASAMAHAN,PERIYAR NAGAR,ANNA SQUARE
2486,29AET,6,DOVETON,PERIYAR NAGAR,ANNA SQUARE
2487,29AET,7,DASAPRAKASH,PERIYAR NAGAR,ANNA SQUARE
2488,29AET,8,EGMORE,PERIYAR NAGAR,ANNA SQUARE
2489,29AET,9,ANNA ROAD P.O./DAMS ROAD,PERIYAR NAGAR,ANNA SQUARE
2490,29AET,10,TRIPLICANE,PERIYAR NAGAR,ANNA SQUARE
2491,29AET,11,ANNA SQUARE,PERIYAR NAGAR,ANNA SQUARE
2492,29AEX,1,PERAVALLUR KUMARAN NAGAR,PERAVALLUR KUMARAN NAGAR,ANNA SQUARE
2493,29AEX,2,S.R.P. COLONY,PERAVALLUR KUMARAN NAGAR,ANNA SQUARE
2494,29AEX,3,VEENUS,PERAVALLUR KUMARAN NAGAR,ANNA SQUARE
2495,29AEX,4,JAMALAYA,PERAVALLUR KUMARAN NAGAR,ANNA SQUARE
2496,29AEX,5,SHIVASHANMUGAPURAM,PERAVALLUR KUMARAN NAGAR,ANNA SQUARE
2497,29AEX,6,DHARMAPRAKASH/PETROL BUNK,PERAVALLUR KUMARAN NAGAR,ANNA SQUARE
2498,29AEX,7,EGMORE,PERAVALLUR KUMARAN NAGAR,ANNA SQUARE
2499,29AEX,8,ANNA POORNA HOTEL/DAMS RD,PERAVALLUR KUMARAN NAGAR,ANNA SQUARE
2500,29AEX,9,TRIPLICANE,PERAVALLUR KUMARAN NAGAR,ANNA SQUARE
2501,29AEX,10,ANNA SQUARE,PERAVALLUR KUMARAN NAGAR,ANNA SQUARE
2502,29B,1,PERAMBUR,PERAMBUR,SAIDAPET
2503,29B,2,JAMALAYA,PERAMBUR,SAIDAPET
2504,29B,3,DASAMAHAN,PERAMBUR,SAIDAPET
2505,29B,4,DOVETON,PERAMBUR,SAIDAPET
2506,29B,5,LADY MCTM SCHOOL/MILLERS RD,PERAMBUR,SAIDAPET
2507,29B,6,K.M.C.,PERAMBUR,SAIDAPET
2508,29B,7,STERLING RD./METROLOG. DEPT.,PERAMBUR,SAIDAPET
2509,29B,8,D.M.S,PERAMBUR,SAIDAPET
2510,29B,9,PONDY BAZAAR,PERAMBUR,SAIDAPET
2511,29B,10,THIAGARAYA NAGAR,PERAMBUR,SAIDAPET
2512,29B,11,SAIDAPET,PERAMBUR,SAIDAPET
2513,29C,1,PERAMBUR,PERAMBUR,BESANT NAGAR
2514,29C,2,JAMALAYA,PERAMBUR,BESANT NAGAR
2515,29C,3,SHIVASHANMUGAPURAM,PERAMBUR,BESANT NAGAR
2516,29C,4,LADY MCTM SCHOOL/MILLERS RD,PERAMBUR,BESANT NAGAR
2517,29C,5,K.M.C.,PERAMBUR,BESANT NAGAR
2518,29C,6,STERLING RD./METROLOG. DEPT.,PERAMBUR,BESANT NAGAR
2519,29C,7,U.S.I.S.,PERAMBUR,BESANT NAGAR
2520,29C,8,Y.M.I.A,PERAMBUR,BESANT NAGAR
2521,29C,9,MANDAVELI,PERAMBUR,BESANT NAGAR
2522,29C,10,A.M.S.HOSPITAL,PERAMBUR,BESANT NAGAR
2523,29C,11,ADYAR B.S.,PERAMBUR,BESANT NAGAR
2524,29C,12,ADYAR DEPOT,PERAMBUR,BESANT NAGAR
2525,29C,13,BESANT NAGAR,PERAMBUR,BESANT NAGAR
2526,29C#,1,PERAMBUR,PERAMBUR,BESANT NAGAR
2527,29C#,2,JAMALAYA,PERAMBUR,BESANT NAGAR
2528,29C#,3,SHIVASHANMUGAPURAM,PERAMBUR,BESANT NAGAR
2529,29C#,4,LADY MCTM SCHOOL/MILLERS RD,PERAMBUR,BESANT NAGAR
2530,29C#,5,K.M.C.,PERAMBUR,BESANT NAGAR
2531,29C#,6,STERLING RD./METROLOG. DEPT.,PERAMBUR,BESANT NAGAR
2532,29C#,7,U.S.I.S.,PERAMBUR,BESANT NAGAR
2533,29C#,8,Y.M.I.A,PERAMBUR,BESANT NAGAR
2534,29C#,9,MANDAVELI,PERAMBUR,BESANT NAGAR
2535,29C#,10,A.M.S.HOSPITAL,PERAMBUR,BESANT NAGAR
2536,29C#,11,ADYAR B.S.,PERAMBUR,BESANT NAGAR
2537,29C#,12,ADYAR DEPOT,PERAMBUR,BESANT NAGAR
2538,29C#,13,BESANT NAGAR,PERAMBUR,BESANT NAGAR
2539,29CET,1,PERIYAR NAGAR,PERIYAR NAGAR,BESANT NAGAR
2540,29CET,2,AGARAM,PERIYAR NAGAR,BESANT NAGAR
2541,29CET,3,VEENUS,PERIYAR NAGAR,BESANT NAGAR
2542,29CET,4,JAMALAYA,PERIYAR NAGAR,BESANT NAGAR
2543,29CET,5,SHIVASHANMUGAPURAM,PERIYAR NAGAR,BESANT NAGAR
2544,29CET,6,LADY MCTM SCHOOL/MILLERS RD,PERIYAR NAGAR,BESANT NAGAR
2545,29CET,7,K.M.C.,PERIYAR NAGAR,BESANT NAGAR
2546,29CET,8,STERLING RD./METROLOG. DEPT.,PERIYAR NAGAR,BESANT NAGAR
2547,29CET,9,U.S.I.S.,PERIYAR NAGAR,BESANT NAGAR
2548,29CET,10,Y.M.I.A,PERIYAR NAGAR,BESANT NAGAR
2549,29CET,11,MANDAVELI,PERIYAR NAGAR,BESANT NAGAR
2550,29CET,12,A.M.S.HOSPITAL,PERIYAR NAGAR,BESANT NAGAR
2551,29CET,13,ADYAR O.T.,PERIYAR NAGAR,BESANT NAGAR
2552,29CET,14,ADYAR DEPOT,PERIYAR NAGAR,BESANT NAGAR
2553,29CET,15,BESANT NAGAR,PERIYAR NAGAR,BESANT NAGAR
2554,29CEX,1,SRINIVASA NAGAR,SRINIVASA NAGAR,BESANT NAGAR
2555,29CEX,2,POOMPUHAR,SRINIVASA NAGAR,BESANT NAGAR
2556,29CEX,3,KOLATHUR,SRINIVASA NAGAR,BESANT NAGAR
2557,29CEX,4,S.R.P. COLONY,SRINIVASA NAGAR,BESANT NAGAR
2558,29CEX,5,VEENUS,SRINIVASA NAGAR,BESANT NAGAR
2559,29CEX,6,JAMALAYA,SRINIVASA NAGAR,BESANT NAGAR
2560,29CEX,7,SHIVASHANMUGAPURAM,SRINIVASA NAGAR,BESANT NAGAR
2561,29CEX,8,LADY MCTM SCHOOL/MILLERS RD,SRINIVASA NAGAR,BESANT NAGAR
2562,29CEX,9,K.M.C.,SRINIVASA NAGAR,BESANT NAGAR
2563,29CEX,10,STERLING RD./METROLOG. DEPT.,SRINIVASA NAGAR,BESANT NAGAR
2564,29CEX,11,U.S.I.S.,SRINIVASA NAGAR,BESANT NAGAR
2565,29CEX,12,Y.M.I.A,SRINIVASA NAGAR,BESANT NAGAR
2566,29CEX,13,MANDAVELI,SRINIVASA NAGAR,BESANT NAGAR
2567,29CEX,14,A.M.S.HOSPITAL,SRINIVASA NAGAR,BESANT NAGAR
2568,29CEX,15,ADYAR O.T.,SRINIVASA NAGAR,BESANT NAGAR
2569,29CEX,16,ADYAR DEPOT,SRINIVASA NAGAR,BESANT NAGAR
2570,29CEX,17,BESANT NAGAR,SRINIVASA NAGAR,BESANT NAGAR
2571,29CX,1,MATHUR M.M.D.A.,MATHUR M.M.D.A.,BESANT NAGAR
2572,29CX,2,M.M.C,MATHUR M.M.D.A.,BESANT NAGAR
2573,29CX,3,MADHAVARAM POST BOX,MATHUR M.M.D.A.,BESANT NAGAR
2574,29CX,4,PERAMBUR,MATHUR M.M.D.A.,BESANT NAGAR
2575,29CX,5,JAMALAYA,MATHUR M.M.D.A.,BESANT NAGAR
2576,29CX,6,SHIVASHANMUGAPURAM,MATHUR M.M.D.A.,BESANT NAGAR
2577,29CX,7,LADY MCTM SCHOOL/MILLERS RD,MATHUR M.M.D.A.,BESANT NAGAR
2578,29CX,8,K.M.C.,MATHUR M.M.D.A.,BESANT NAGAR
2579,29CX,9,STERLING RD./METROLOG. DEPT.,MATHUR M.M.D.A.,BESANT NAGAR
2580,29CX,10,U.S.I.S.,MATHUR M.M.D.A.,BESANT NAGAR
2581,29CX,11,Y.M.I.A,MATHUR M.M.D.A.,BESANT NAGAR
2582,29CX,12,MANDAVELI,MATHUR M.M.D.A.,BESANT NAGAR
2583,29CX,13,A.M.S.HOSPITAL,MATHUR M.M.D.A.,BESANT NAGAR
2584,29CX,14,ADYAR O.T.,MATHUR M.M.D.A.,BESANT NAGAR
2585,29CX,15,ADYAR DEPOT,MATHUR M.M.D.A.,BESANT NAGAR
2586,29CX,16,BESANT NAGAR,MATHUR M.M.D.A.,BESANT NAGAR
2587,29D,1,MATHUR M.M.D.A.,MATHUR M.M.D.A.,VIVEKANANDA HOUSE
2588,29D,2,M.M.C,MATHUR M.M.D.A.,VIVEKANANDA HOUSE
2589,29D,3,MADHAVARAM POST BOX,MATHUR M.M.D.A.,VIVEKANANDA HOUSE
2590,29D,4,MOOLAKADAI,MATHUR M.M.D.A.,VIVEKANANDA HOUSE
2591,29D,5,PERAMBUR,MATHUR M.M.D.A.,VIVEKANANDA HOUSE
2592,29D,6,JAMALAYA,MATHUR M.M.D.A.,VIVEKANANDA HOUSE
2593,29D,7,DASAMAHAN,MATHUR M.M.D.A.,VIVEKANANDA HOUSE
2594,29D,8,DOVETON,MATHUR M.M.D.A.,VIVEKANANDA HOUSE
2595,29D,9,DHARMAPRAKASH/PETROL BUNK,MATHUR M.M.D.A.,VIVEKANANDA HOUSE
2596,29D,10,EGMORE,MATHUR M.M.D.A.,VIVEKANANDA HOUSE
2597,29D,11,ANNA POORNA HOTEL/DAMS RD,MATHUR M.M.D.A.,VIVEKANANDA HOUSE
2598,29D,12,VIVEKANANDA HOUSE,MATHUR M.M.D.A.,VIVEKANANDA HOUSE
2599,29E,1,PERAMBUR,PERAMBUR,THIRUVERKADU
2600,29E,2,JAMALAYA,PERAMBUR,THIRUVERKADU
2601,29E,3,SHIVASHANMUGAPURAM,PERAMBUR,THIRUVERKADU
2602,29E,4,KELLEYS,PERAMBUR,THIRUVERKADU
2603,29E,5,KILPAUK GARDEN,PERAMBUR,THIRUVERKADU
2604,29E,6,AMINJIKARAI,PERAMBUR,THIRUVERKADU
2605,29E,7,NADUVANKARAI,PERAMBUR,THIRUVERKADU
2606,29E,8,ARUMBAKKAM,PERAMBUR,THIRUVERKADU
2607,29E,9,NERKUNDRAM,PERAMBUR,THIRUVERKADU
2608,29E,10,MADURAVOYAL,PERAMBUR,THIRUVERKADU
2609,29E,11,VAANAGARAM,PERAMBUR,THIRUVERKADU
2610,29E,12,VELAPPANCHAVADI,PERAMBUR,THIRUVERKADU
2611,29E,13,THIRUVERKADU,PERAMBUR,THIRUVERKADU
2612,29ET,1,VINAYAGAPURAM,VINAYAGAPURAM,MANDAVELI
2613,29ET,2,KOLATHUR,VINAYAGAPURAM,MANDAVELI
2614,29ET,3,S.R.P. COLONY,VINAYAGAPURAM,MANDAVELI
2615,29ET,4,VEENUS,VINAYAGAPURAM,MANDAVELI
2616,29ET,5,JAMALAYA,VINAYAGAPURAM,MANDAVELI
2617,29ET,6,DASAMAHAN,VINAYAGAPURAM,MANDAVELI
2618,29ET,7,DOVETON,VINAYAGAPURAM,MANDAVELI
2619,29ET,8,DHARMAPRAKASH/PETROL BUNK,VINAYAGAPURAM,MANDAVELI
2620,29ET,9,EGMORE,VINAYAGAPURAM,MANDAVELI
2621,29ET,10,ANNA ROAD P.O./DAMS ROAD,VINAYAGAPURAM,MANDAVELI
2622,29ET,11,WESLEY H.S,VINAYAGAPURAM,MANDAVELI
2623,29ET,12,Y.M.I.A,VINAYAGAPURAM,MANDAVELI
2624,29ET,13,MANDAVELI,VINAYAGAPURAM,MANDAVELI
2625,29NET,1,VELACHERY,VELACHERY,PERAVALLUR KUMARAN NAGAR
2626,29NET,2,GURUNANAK COLLEGE,VELACHERY,PERAVALLUR KUMARAN NAGAR
2627,29NET,3,JN.OF RACE COURSE RD,VELACHERY,PERAVALLUR KUMARAN NAGAR
2628,29NET,4,CONCORDE,VELACHERY,PERAVALLUR KUMARAN NAGAR
2629,29NET,5,SAIDAPET,VELACHERY,PERAVALLUR KUMARAN NAGAR
2630,29NET,6,THIAGARAYA NAGAR,VELACHERY,PERAVALLUR KUMARAN NAGAR
2631,29NET,7,PONDY BAZAAR,VELACHERY,PERAVALLUR KUMARAN NAGAR
2632,29NET,8,D.M.S,VELACHERY,PERAVALLUR KUMARAN NAGAR
2633,29NET,9,STERLING RD./METROLOG. DEPT.,VELACHERY,PERAVALLUR KUMARAN NAGAR
2634,29NET,10,K.M.C.,VELACHERY,PERAVALLUR KUMARAN NAGAR
2635,29NET,11,LADY MCTM SCHOOL/MILLERS RD,VELACHERY,PERAVALLUR KUMARAN NAGAR
2636,29NET,12,DOVETON,VELACHERY,PERAVALLUR KUMARAN NAGAR
2637,29NET,13,P1.POLICE STATION,VELACHERY,PERAVALLUR KUMARAN NAGAR
2638,29NET,14,GANESH PURAM,VELACHERY,PERAVALLUR KUMARAN NAGAR
2639,29NET,15,PERAMBUR,VELACHERY,PERAVALLUR KUMARAN NAGAR
2640,29NET,16,VEENUS,VELACHERY,PERAVALLUR KUMARAN NAGAR
2641,29NET,17,S.R.P. COLONY,VELACHERY,PERAVALLUR KUMARAN NAGAR
2642,29NET,18,PERAVALLUR KUMARAN NAGAR,VELACHERY,PERAVALLUR KUMARAN NAGAR
2643,2A,1,ANNA SQUARE,ANNA SQUARE,K.KANNADASAN NAGAR
2644,2A,2,TRIPLICANE,ANNA SQUARE,K.KANNADASAN NAGAR
2645,2A,3,P.OR & SONS,ANNA SQUARE,K.KANNADASAN NAGAR
2646,2A,4,M.G.R.CENTRAL,ANNA SQUARE,K.KANNADASAN NAGAR
2647,2A,5,REGAL,ANNA SQUARE,K.KANNADASAN NAGAR
2648,2A,6,VYASARPADI,ANNA SQUARE,K.KANNADASAN NAGAR
2649,2A,7,M.K.B.NAGAR,ANNA SQUARE,K.KANNADASAN NAGAR
2650,2A,8,SIDCO,ANNA SQUARE,K.KANNADASAN NAGAR
2651,2A,9,K.KANNADASAN NAGAR,ANNA SQUARE,K.KANNADASAN NAGAR
2652,3,1,THIAGARAYA NAGAR,THIAGARAYA NAGAR,THIRUVANMIYUR
2653,3,2,SAIDAPET,THIAGARAYA NAGAR,THIRUVANMIYUR
2654,3,3,CONCORDE,THIAGARAYA NAGAR,THIRUVANMIYUR
2655,3,4,GUINDY RACE COURSE OFFICE,THIAGARAYA NAGAR,THIRUVANMIYUR
2656,3,5,PADAVATTAMMAN SCHOOL,THIAGARAYA NAGAR,THIRUVANMIYUR
2657,3,6,GURUNANAK COLLEGE,THIAGARAYA NAGAR,THIRUVANMIYUR
2658,3,7,VELACHERY,THIAGARAYA NAGAR,THIRUVANMIYUR
2659,3,8,I.R.T. RD.JN.,THIAGARAYA NAGAR,THIRUVANMIYUR
2660,3,9,SRP TOOLS,THIAGARAYA NAGAR,THIRUVANMIYUR
2661,3,10,THIRUVANMIYUR,THIAGARAYA NAGAR,THIRUVANMIYUR
2662,31P,1,TAMBARAM EAST,TAMBARAM EAST,PONMAR
2663,31P,2,CONVENT,TAMBARAM EAST,PONMAR
2664,31P,3,CAMP ROAD,TAMBARAM EAST,PONMAR
2665,31P,4,BALAJI NAGAR (BHARATH ENG COL),TAMBARAM EAST,PONMAR
2666,31P,5,MEPPADU HOSPITAL,TAMBARAM EAST,PONMAR
2667,31P,6,AGARAMTHEN,TAMBARAM EAST,PONMAR
